# written by Matlab function write_data_modem
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0.00
> 27.5106 -112.5610
> 18 78
1.778279E-01 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZYX   -6.435129E+00   -8.017677E+00    8.754771E-01
1.778279E-01 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZYY   -2.158651E+00   -2.468266E+00    8.754771E-01
3.162277E-01 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZXX   -1.935862E+00   -1.658307E+00    7.271176E-01
3.162277E-01 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZXY    1.118562E+01    5.326901E+00    7.271176E-01
3.162277E-01 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZYX   -5.488332E+00   -4.963046E+00    7.271176E-01
3.162277E-01 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZYY   -2.232832E+00   -8.670697E-01    7.271176E-01
5.623415E-01 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZXX   -1.564513E+00   -1.494017E+00    6.458121E-01
5.623415E-01 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZXY    1.108895E+01    3.459298E+00    6.458121E-01
5.623415E-01 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZYX   -5.207595E+00   -3.376138E+00    6.458121E-01
5.623415E-01 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZYY   -2.423433E+00   -1.199930E+00    6.458121E-01
1.000000E+00 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZXX   -2.128863E+00   -2.326313E+00    1.329948E+00
1.000000E+00 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZXY    1.113208E+01    3.021019E+00    1.329948E+00
1.000000E+00 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZYX   -4.375190E+00   -2.925167E+00    1.329948E+00
1.000000E+00 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZYY   -2.633155E+00    9.925546E-02    1.329948E+00
1.778279E+00 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZXX   -1.856628E+00   -2.819223E+00    1.695380E+00
1.778279E+00 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZXY    9.488477E+00    3.335961E+00    1.695380E+00
1.778279E+00 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZYX   -4.010421E+00   -2.252609E+00    1.695380E+00
1.778279E+00 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZYY   -2.337823E+00    5.935701E-02    1.695380E+00
3.162277E+00 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZXX   -3.968257E+00   -1.984670E+00    1.293654E+00
3.162277E+00 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZXY    8.857388E+00    2.904664E+00    1.293654E+00
3.162277E+00 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZYX   -3.223539E+00   -2.188203E+00    1.293654E+00
3.162277E+00 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZYY   -2.125674E+00    5.578764E-02    1.293654E+00
5.623415E+00 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZXX   -4.592298E+00    1.554419E+00    9.871189E-01
5.623415E+00 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZXY    8.422570E+00    2.270584E+00    9.871189E-01
5.623415E+00 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZYX   -2.249104E+00   -2.163255E+00    9.871189E-01
5.623415E+00 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZYY   -1.938978E+00   -8.419609E-02    9.871189E-01
1.000000E+01 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZXX   -2.843443E+00    2.644872E+00    7.532182E-01
1.000000E+01 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZXY    7.960018E+00    1.924427E+00    7.532182E-01
1.000000E+01 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZYX   -1.383852E+00   -2.102719E+00    7.532182E-01
1.000000E+01 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZYY   -1.623520E+00   -3.278918E-01    7.532182E-01
1.778279E+01 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZXX   -3.106847E+00    1.823868E+00    3.795356E-01
1.778279E+01 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZXY    7.297976E+00    2.993625E+00    3.795356E-01
1.778279E+01 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZYX   -6.188551E-01   -1.578524E+00    3.795356E-01
1.778279E+01 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZYY   -1.450395E+00   -7.137921E-01    3.795356E-01
3.162277E+01 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZXX   -3.789066E+00    1.891301E+00    4.075832E-01
3.162277E+01 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZXY    6.795344E+00    3.125754E+00    4.075832E-01
3.162277E+01 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZYX   -1.141896E-01   -1.290016E+00    4.075832E-01
3.162277E+01 TV02   27.5442 -112.5758     3750.000    -1350.000     -475.000 ZYY   -1.292242E+00   -7.535867E-01    4.075832E-01
3.162277E-02 TV03   27.5308 -112.5620     2250.000     -150.000     -750.000 ZXX    9.822629E-01    1.853554E+00    1.104814E+00
3.162277E-02 TV03   27.5308 -112.5620     2250.000     -150.000     -750.000 ZXY    1.418175E+01    1.553491E+01    1.104814E+00
3.162277E-02 TV03   27.5308 -112.5620     2250.000     -150.000     -750.000 ZYX   -1.300915E+01   -1.922332E+01    1.104814E+00
3.162277E-02 TV03   27.5308 -112.5620     2250.000     -150.000     -750.000 ZYY   -3.605623E+00   -3.493337E+00    1.104814E+00
5.623415E-02 TV03   27.5308 -112.5620     2250.000     -150.000     -750.000 ZXX    5.793887E-01    8.601210E-01    7.697201E-01
5.623415E-02 TV03   27.5308 -112.5620     2250.000     -150.000     -750.000 ZXY    1.004755E+01    1.190168E+01    7.697201E-01
5.623415E-02 TV03   27.5308 -112.5620     2250.000     -150.000     -750.000 ZYX   -8.430072E+00   -1.266633E+01    7.697201E-01
5.623415E-02 TV03   27.5308 -112.5620     2250.000     -150.000     -750.000 ZYY   -1.820467E+00   -2.095871E+00    7.697201E-01
1.000000E-01 TV03   27.5308 -112.5620     2250.000     -150.000     -750.000 ZXX    5.383369E-01    2.157160E-01    5.120542E-01
1.000000E-01 TV03   27.5308 -112.5620     2250.000     -150.000     -750.000 ZXY    6.984716E+00    8.009629E+00    5.120542E-01
1.000000E-01 TV03   27.5308 -112.5620     2250.000     -150.000     -750.000 ZYX   -6.354571E+00   -7.550755E+00    5.120542E-01
1.000000E-01 TV03   27.5308 -112.5620     2250.000     -150.000     -750.000 ZYY   -1.696019E+00   -1.199072E+00    5.120542E-01
1.778279E-01 TV03   27.5308 -112.5620     2250.000     -150.000     -750.000 ZXX    7.739056E-01    1.252787E-02    7.131091E-01
1.778279E-01 TV03   27.5308 -112.5620     2250.000     -150.000     -750.000 ZXY    5.254499E+00    5.856659E+00    7.131091E-01
1.778279E-01 TV03   27.5308 -112.5620     2250.000     -150.000     -750.000 ZYX   -5.800796E+00   -6.013323E+00    7.131091E-01
1.778279E-01 TV03   27.5308 -112.5620     2250.000     -150.000     -750.000 ZYY   -1.082591E+00   -7.262860E-01    7.131091E-01
3.162277E-01 TV03   27.5308 -112.5620     2250.000     -150.000     -750.000 ZXX    1.642360E+00   -2.720847E-01    4.460284E-01
3.162277E-01 TV03   27.5308 -112.5620     2250.000     -150.000     -750.000 ZXY    5.334475E+00    3.781458E+00    4.460284E-01
3.162277E-01 TV03   27.5308 -112.5620     2250.000     -150.000     -750.000 ZYX   -5.244498E+00   -3.841618E+00    4.460284E-01
3.162277E-01 TV03   27.5308 -112.5620     2250.000     -150.000     -750.000 ZYY   -3.233612E+00   -8.412476E-01    4.460284E-01
5.623415E-01 TV03   27.5308 -112.5620     2250.000     -150.000     -750.000 ZXX    1.493525E+00   -2.390335E-01    3.625955E-01
5.623415E-01 TV03   27.5308 -112.5620     2250.000     -150.000     -750.000 ZXY    3.693548E+00    2.626124E+00    3.625955E-01
5.623415E-01 TV03   27.5308 -112.5620     2250.000     -150.000     -750.000 ZYX   -4.801598E+00   -2.584474E+00    3.625955E-01
5.623415E-01 TV03   27.5308 -112.5620     2250.000     -150.000     -750.000 ZYY   -1.588965E+00    1.984968E-01    3.625955E-01
3.162277E-02 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZXX   -1.248881E+00   -5.664155E+00    3.337159E+00
3.162277E-02 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZXY    2.521518E+01    6.063552E+01    3.337159E+00
3.162277E-02 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZYX   -2.259752E+01   -6.395992E+01    3.337159E+00
3.162277E-02 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZYY   -6.326472E+00   -1.162902E+01    3.337159E+00
5.623415E-02 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZXX   -3.826792E-01   -3.252234E+00    2.082798E+00
5.623415E-02 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZXY    1.658618E+01    3.952161E+01    2.082798E+00
5.623415E-02 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZYX   -1.460736E+01   -3.775777E+01    2.082798E+00
5.623415E-02 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZYY   -4.950853E+00   -6.455805E+00    2.082798E+00
1.000000E-01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZXX   -6.224728E-01   -2.534030E+00    1.323028E+00
1.000000E-01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZXY    1.173829E+01    2.414389E+01    1.323028E+00
1.000000E-01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZYX   -1.002219E+01   -2.407799E+01    1.323028E+00
1.000000E-01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZYY   -3.194872E+00   -6.372468E+00    1.323028E+00
1.778279E-01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZXX   -3.261978E-01   -6.588161E-01    1.391030E+00
1.778279E-01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZXY    5.385502E+00    1.152729E+01    1.391030E+00
1.778279E-01 TV04   27.5199 -112.5566     1050.000      450.000     -950.000 ZYX   -5.444221E+00   -1.268654E+01    1.391030E+00
