# ModEM impedance responses for written by Matlab function write_data_modem                                                         
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(+i\omega t)
>  [mV/km]/[nT]
>     0.00
>   27.511-112.561
>     18    78
1.778279E-01          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZYY  -6.129764E-01  -4.954975E-01   2.000000E+15
3.162277E-01          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZXX  -6.598891E-01  -1.547654E-01   2.000000E+15
3.162277E-01          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZXY   1.109611E+01   8.423823E+00   2.000000E+15
3.162277E-01          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZYX  -5.406614E+00  -5.852167E+00   2.000000E+15
3.162277E-01          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZYY  -4.633670E-01  -3.354676E-01   2.000000E+15
5.623415E-01          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZXX  -4.897623E-01  -1.909195E-01   2.000000E+15
5.623415E-01          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZXY   9.352884E+00   6.124535E+00   2.000000E+15
5.623415E-01          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZYX  -4.183674E+00  -4.244932E+00   2.000000E+15
5.623415E-01          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZYY  -4.086645E-01  -2.414947E-01   2.000000E+15
1.000000E+00          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZXX  -3.230723E-01  -6.800102E-02   2.000000E+15
1.000000E+00          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZXY   8.000041E+00   4.692553E+00   2.000000E+15
1.000000E+00          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZYX  -3.248180E+00  -3.147587E+00   2.000000E+15
1.000000E+00          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZYY  -3.689116E-01  -2.163763E-01   2.000000E+15
1.778279E+00          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZXX  -3.062466E-01   1.920771E-01   2.000000E+15
1.778279E+00          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZXY   6.831270E+00   3.740252E+00   2.000000E+15
1.778279E+00          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZYX  -2.507472E+00  -2.381498E+00   2.000000E+15
1.778279E+00          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZYY  -3.026991E-01  -2.315932E-01   2.000000E+15
3.162277E+00          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZXX  -5.010009E-01   4.320630E-01   2.000000E+15
3.162277E+00          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZXY   5.823864E+00   3.064848E+00   2.000000E+15
3.162277E+00          TV02           27.544 -112.576    3750.000   -1350.000    -475.000     ZYX  -1.908595E+00  -1.823672E+00   2.000000E+15
